Move,game_id,next_move,result,a1,b1,c1,d1,e1,f1,g1,h1,a2,b2,c2,d2,e2,f2,g2,h2,a3,b3,c3,d3,e3,f3,g3,h3,a4,b4,c4,d4,e4,f4,g4,h4,a5,b5,c5,d5,e5,f5,g5,h5,a6,b6,c6,d6,e6,f6,g6,h6,a7,b7,c7,d7,e7,f7,g7,h7,a8,b8,c8,d8,e8,f8,g8,h8
127,8939,b1c2,1-0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5
128,8939,c4d5,1-0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5
129,8939,c2f5,1-0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,-10,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5
130,8939,d5c6,1-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,-10,0,0,0,0,10,0,-1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5
62,8972,b2b3,1-0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-5,0,0,0,0,0,10,1,0,0,-1,3,0,0,1,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,-10,0,-5
63,8972,d5c3,1-0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-5,0,1,0,0,0,10,1,0,0,-1,3,0,0,1,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,-10,0,-5
64,8972,a2a4,1-0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-5,0,1,-3,0,0,10,1,0,0,-1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,-10,0,-5
110,9010,a4b5,1-0,0,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,10,1,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,9,0,0,-3,-10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5
111,9010,d1a1,1-0,0,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,1,0,0,0,0,10,0,0,-1,0,0,0,0,0,9,0,0,-3,-10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5
112,9010,c6e8,1-0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,1,0,0,0,0,10,0,0,-1,0,0,0,0,0,9,0,0,-3,-10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5
113,9010,g6g7,1-0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,1,0,0,0,0,10,0,0,-1,0,0,0,0,0,0,0,0,-3,-10,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,-5
114,9010,a7a8q,1-0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,1,0,0,0,0,10,0,0,-1,0,0,0,0,0,0,0,0,-3,0,0,1,0,0,0,0,0,-10,0,0,0,0,0,9,0,0,-5
44,9100,f3f4,0-1,0,0,0,0,5,0,10,5,1,1,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,0,0,0,-1,0,0,0,0,0,9,0,-1,0,0,-1,-1,-1,0,0,0,0,-5,0,-10,-5
45,9100,e5f4,0-1,0,0,0,0,5,0,10,5,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-9,0,0,0,0,0,-1,0,0,0,0,0,9,0,-1,0,0,-1,-1,-1,0,0,0,0,-5,0,-10,-5
76,9102,d2f3,0-1,0,0,0,0,0,0,-9,0,0,0,0,3,9,0,0,1,0,0,0,0,0,0,3,0,0,-1,0,0,0,0,0,0,0,0,0,-1,1,0,-3,10,0,0,0,0,0,0,0,-1,0,0,0,0,-3,-1,1,0,0,0,0,0,0,0,-10,-5
77,9102,g1b6,0-1,0,0,0,0,0,0,-9,0,0,0,0,0,9,0,0,1,0,0,0,0,0,3,3,0,0,-1,0,0,0,0,0,0,0,0,0,-1,1,0,-3,10,0,0,0,0,0,0,0,-1,0,0,0,0,-3,-1,1,0,0,0,0,0,0,0,-10,-5
78,9102,f3g5,0-1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,3,3,0,0,-1,0,0,0,0,0,0,0,0,0,-1,1,0,-3,10,0,-9,0,0,0,0,0,-1,0,0,0,0,-3,-1,1,0,0,0,0,0,0,0,-10,-5
